Accession,lat,lng
Acc_8969,13,-87.61666
Acc_8970,12.91666,-86.81666
Acc_8971,-18.06416,-63.9175
Acc_8972,-17.104444,-65.651111
Acc_8973,-19.06472,-64.26055
Acc_8974,-17.52833,-65.27138
Acc_8975,12.55,-86.76666
Acc_8976,12.98333,-87.58333
Acc_8977,3.2,-65.28333
Acc_8978,6.66666,-65.71666
Acc_8979,4.11666,-66.7
Acc_8980,3.05,-67.48333
Acc_8981,7.28333,-65.21666
Acc_8982,7.53333,-65.3
Acc_8983,-16.48777,-65.90416
Acc_8984,-17.07916,-65.46333
Acc_8985,-16.48777,-65.90416
Acc_8986,-16.65777,-65.7975
Acc_8987,11.16138,-84.27833
Acc_8988,6.29944,-75.49444
Acc_8989,5.89166,-74.85555
Acc_8990,15.94416,-93.3675
Acc_8991,15.354167,-92.473611
Acc_8992,23.15,-100.56666
Acc_8993,15.64277,-92.6725
Acc_8994,7.28805,-81.78944
Acc_8995,11.833333,-85.941667
Acc_8996,9.165,-82.679167
Acc_8997,-14.789722,-68.585
Acc_8998,17.1,-89.06666
Acc_8999,-15.48333,-67.88333
Acc_9000,-17.8,-63.16666
Acc_9001,-13.11666,-72.26666
Acc_9002,-13.23333,-72.51666
Acc_9003,-10.31666,-75.21666
Acc_9004,-10.21666,-75.26666
Acc_9005,-0.73333,-77.53333
Acc_9006,10.35166,-67.67777
Acc_9007,-17.65,-63.71666
Acc_9008,7,-67.166667
Acc_9009,3.4,-76.58333
Acc_9010,8.01666,-71.61666
Acc_9011,5.31666,-77.28333
Acc_9012,5.5,-76.83333
Acc_9013,7.15,-77.2
Acc_9014,6.3,-75.48333
Acc_9015,1.08333,-72.66666
Acc_9016,4.08333,-73.7
Acc_9017,5.937223,-75.699432
Acc_9018,6.33333,-75.66666
Acc_9019,8.018611,-77.1
Acc_9020,0.9375,-72.70166
Acc_9021,6.2,-75.46666
Acc_9022,6.56666,-76.31666
Acc_9023,6.08333,-77.41666
Acc_9024,0.9375,-72.70166
Acc_9025,-11.785555,-72.699167
Acc_9026,-11.785555,-72.699167
Acc_9027,7.748741,-77.178899
Acc_9028,6.238333,-67.096667
Acc_9029,10.416667,-67.3
Acc_9030,11.26666,-69.63333
Acc_9031,5.58333,-76.95
Acc_9032,7.49166,-72.09166
Acc_9033,7.6,-72.21666
Acc_9034,10.7,-62.85
Acc_9035,-11.45,-74.15
Acc_9036,5.88333,-76.18333
Acc_9037,0.333333,-76.666667
Acc_9038,-7.5,-70.25
Acc_9039,5.62333,-77.4175
Acc_9040,10.4,-69.866667
Acc_9041,-11.13333,-69.13333
Acc_9042,11.45,-69.28333
Acc_9043,10.625,-66.58055
Acc_9044,11.04166,-72.275
Acc_9045,5.95,-74.85
Acc_9046,6,-74.91666
Acc_9047,6.23333,-68.08333
Acc_9048,10.15,-65.8
Acc_9049,6.75,-65.51666
Acc_9050,-10.85,-68.8
Acc_9051,5.95,-74.85
Acc_9052,10.15,-65.8
Acc_9053,4.05,-73.75
Acc_9054,6.00015,-74.000533
Acc_9055,10.15,-65.8
Acc_9056,1.8,-72.73333
Acc_9057,-9.15,-72.7
Acc_9058,6.66666,-59
Acc_9059,10.41666,-63.1
Acc_9060,6.000292,-74.000967
Acc_9061,6.08333,-77.16666
Acc_9062,10.41666,-63.1
Acc_9063,2.18333,-74
Acc_9064,6.5,-76.5
Acc_9065,4.69361,-75.49805
Acc_9066,7.5,-66.33333
Acc_9067,10.24027,-67.41
Acc_9068,3.07194,-74.51916
Acc_9069,9.3,-69.916667
Acc_9070,3.83333,-62.75
Acc_9071,4.950852,-76.422682
Acc_9072,4.62583,-76.08527
Acc_9073,-1.06666,-77.61666
Acc_9074,-5.833333,-76.55
Acc_9075,0.333333,-76.666667
Acc_9076,6.75,-65.51666
Acc_9077,0.9375,-72.70166
Acc_9078,-3.86,-80.083
Acc_9079,10.4,-64.066667
Acc_9080,-3.98333,-79.15
Acc_9081,-1.2667,-79.7
Acc_9082,-1.48333,-78.03333
Acc_9083,4.21666,-73.78333
Acc_9084,5.03333,-67.76666
Acc_9085,-3.88333,-79.31666
Acc_9086,8.632279,-77.35847
Acc_9087,6.1,-74.8
Acc_9088,7.65,-66.166667
Acc_9089,8.53333,-70.61666
Acc_9090,-1.61666,-78.95
Acc_9091,-1.45,-78.1
Acc_9092,8.41666,-62
Acc_9093,5.4,-67.58333
Acc_9094,10.068056,-65.763056
Acc_9095,10.54166,-67.24166
Acc_9096,-1.45,-78.11666
Acc_9097,7.33638,-76.51361
Acc_9098,1.233333,-66.816667
Acc_9099,-9.11666,-72.7
Acc_9100,3.93333,-77.16666
Acc_9101,10.15,-65.8
Acc_9102,4.81666,-76.18333
Acc_9103,1.25,-66.85
Acc_9104,6.55,-67.266667
Acc_9105,3.91666,-77
Acc_9106,-14.153611,-68.73
Acc_9107,-14.153611,-68.73
Acc_9108,-10.17111,-75.56888
Acc_9109,11.12083,-84.35111
Acc_9110,11.10083,-84.28027
Acc_9111,11.10083,-84.28027
Acc_9112,11.12083,-84.35111
Acc_9113,11.12083,-84.35111
Acc_9114,14.33333,-85.15
Acc_9115,14.33333,-85.13333
Acc_9116,-0.68333,-77.68333
Acc_9117,5.95,-74.85
Acc_9118,-0.29416,-78.6775
Acc_9119,-2.897222,-78.311667
Acc_9120,-0.921111,-75.366389
Acc_9121,-0.921111,-75.366389
Acc_9122,-0.624444,-75.858611
Acc_9123,-0.494722,-76.076944
Acc_9124,0.12,-78.632222
Acc_9125,-3.086944,-78.073056
Acc_9126,-0.62444,-75.85861
Acc_9127,-0.6075,-76.465278
Acc_9128,-0.6075,-76.465278
Acc_9129,-3.12916,-78.26083
Acc_9130,-3.12916,-78.26083
Acc_9131,14.55,-83.95
Acc_9132,11.53333,-84.43333
Acc_9133,11.53333,-84.43333
Acc_9134,-0.624444,-75.858611
Acc_9135,-0.240833,-76.4375
Acc_9136,10.43138,-84.00361
Acc_9137,10.43138,-84.00361
Acc_9138,10.43138,-84.00361
Acc_9139,10.43138,-84.00361
Acc_9140,10.43138,-84.00361
Acc_9141,10.43138,-84.00361
Acc_9142,10.43138,-84.00361
Acc_9143,10.43138,-84.00361
Acc_9144,10.43138,-84.00361
Acc_9145,10.43138,-84.00361
Acc_9146,10.43138,-84.00361
Acc_9147,10.43138,-84.00361
Acc_9148,-14.24,-68.547222
Acc_9149,10.43138,-84.00361
Acc_9150,10.43138,-84.00361
Acc_9151,10.43138,-84.00361
Acc_9152,10.43138,-84.00361
Acc_9153,10.43138,-84.00361
Acc_9154,10.43138,-84.00361
Acc_9155,10.43138,-84.00361
Acc_9156,10.43138,-84.00361
Acc_9157,10.43138,-84.00361
Acc_9158,10.431389,-84.003611
Acc_9159,15.799444,-91.756389
Acc_9160,-17.8,-63.16666
Acc_9161,-15.81666,-67.55
Acc_9162,-15.4,-68.18333
Acc_9163,14.95305,-89.8175
Acc_9164,14.56305,-90.69555
Acc_9165,15.44027,-89.04361
Acc_9166,14.63527,-90.60277
Acc_9167,-17.45,-63.66666
Acc_9168,-18.966667,-63.683333
Acc_9169,-8.18416,-76.5125
Acc_9170,-14.203056,-68.664167
Acc_9171,15.799444,-91.756389
Acc_9172,14.41666,-89.35
Acc_9173,16.86833,-90.97694
Acc_9174,16.89805,-90.96444
Acc_9175,13.883333,-88.966667
Acc_9176,13.466667,-89.366667
Acc_9177,13.8,-90.06666
Acc_9178,10.43138,-84.00361
Acc_9179,10.43138,-84.00361
Acc_9180,10.43138,-84.00361
Acc_9181,10.70916,-85.1175
Acc_9182,8.7,-83.48611
Acc_9183,10.36527,-85.37777
Acc_9184,9.92,-83.43
Acc_9185,9.59805,-85.13888
Acc_9186,9.67222,-84.1625
Acc_9187,10.72305,-85.03277
Acc_9188,10.70472,-84.99222
Acc_9189,9.99166,-83.37777
Acc_9190,9.92,-83.43
Acc_9191,10.43138,-84.00361
Acc_9192,-2.32027,-78.98583
Acc_9193,10.43138,-84.00361
Acc_9194,-10.506667,-75.386944
Acc_9195,-10.06722,-75.54972
Acc_9196,-10.66527,-75.42638
Acc_9197,-10.399444,-75.486667
Acc_9198,-10.39944,-75.48666
Acc_9199,-12.91444,-73.21194
Acc_9200,-12.805,-73.13833
Acc_9201,-10.63305,-75.99972
Acc_9202,-10.23805,-75.57361
Acc_9203,-13.12638,-72.61444
Acc_9204,-10.48583,-75.11277
Acc_9205,-10.39194,-75.47472
Acc_9206,10.43138,-84.00361
Acc_9207,-3.237778,-78.255833
Acc_9208,10.683333,-83.633333
Acc_9209,11.85,-86.23333
Acc_9210,12.91666,-85.26666
Acc_9211,10.43138,-84.00361
Acc_9212,10.43138,-84.00361
Acc_9213,11.85,-85.95833
Acc_9214,9.15,-78.033333
Acc_9215,12.25,-86.71666
Acc_9216,10.333333,-84.833333
Acc_9217,9.06666,-78.03333
Acc_9218,9.215,-78.864444
Acc_9219,8.083333,-77.666667
Acc_9220,9.45,-79.083333
Acc_9221,9.91527,-84.28833
Acc_9222,9.233889,-79.375
Acc_9223,8.033333,-77.866667
Acc_9224,9.233889,-79.375
Acc_9225,7.983333,-77.733333
Acc_9226,7.85,-77.73333
Acc_9227,9.233889,-79.375
Acc_9228,17.816667,-89.033333
Acc_9229,17.816667,-89.033333
Acc_9230,17.816667,-89.033333
Acc_9231,9.06666,-78.03333
Acc_9232,9.5,-79.616667
Acc_9233,12.175,-86.11388
Acc_9234,7.96666,-77.71666
Acc_9235,16.79027,-91.1075
Acc_9236,16.78444,-91.10166
Acc_9237,16.81222,-91.05361
Acc_9238,16.98472,-91.58444
Acc_9239,16.76722,-91.10833
Acc_9240,16.78027,-91.10416
Acc_9241,16.80777,-91.11166
Acc_9242,16.80722,-91.09861
Acc_9243,16.78916,-91.10833
Acc_9244,16.84027,-91.14222
Acc_9245,-14.325278,-68.566389
Acc_9246,-14.325278,-68.566389
Acc_9247,16.4475,-94.096111
Acc_9248,12.95,-87.55
Acc_9249,14.23333,-85.15
Acc_9250,-15.15527,-68.50583
Acc_9251,10.43138,-84.00361
Acc_9252,-14.323333,-68.578611
Acc_9253,10.43138,-84.00361
Acc_9254,-2.08333,-76.96666
Acc_9255,-2.08333,-76.96666
Acc_9256,-4.06666,-79.23333
Acc_9257,-2.16666,-77.71666
Acc_9258,-1.365,-79.096944
Acc_9259,-0.51666,-76.38333
Acc_9260,-0.06666,-76.03333
Acc_9261,-2.18333,-79.11666
Acc_9262,-2.73333,-78.31666
Acc_9263,0.33333,-78.38333
Acc_9264,-2.41666,-76.65
Acc_9265,-1.36666,-76.96666
Acc_9266,1.1,-78.3
Acc_9267,-0.35,-79.36666
Acc_9268,-0.53333,-76.36666
Acc_9269,-0.51666,-76.38333
Acc_9270,-0.51666,-76.38333
Acc_9271,-3.983333,-80.183333
Acc_9272,-1.86666,-78.9
Acc_9273,-13.785555,-68.151667
Acc_9274,-17.116667,-65.283333
Acc_9275,-0.46666,-76.81666
Acc_9276,-0.31666,-76.93333
Acc_9277,-4,-79.15
Acc_9278,-0.56666,-75.5
Acc_9279,-0.56666,-75.45
Acc_9280,-0.56666,-75.45
Acc_9281,-0.83333,-76.86666
Acc_9282,-1.05,-77.68333
Acc_9283,-0.53333,-76.38333
Acc_9284,-0.53333,-76.38333
Acc_9285,-0.25,-76.35
Acc_9286,-0.1,-76.16666
Acc_9287,-0.25,-76.35
Acc_9288,-2.38333,-77.5
Acc_9289,-2.35,-77.51666
Acc_9290,9.066111,-82.732222
Acc_9291,10.431389,-84.003611
Acc_9292,16.15083,-93.63972
Acc_9293,16.66222,-93.76305
Acc_9294,16.175,-93.501944
Acc_9295,16.10333,-93.66472
Acc_9296,16.16416,-93.60222
Acc_9297,10.43138,-84.00361
Acc_9298,13.31666,-87.6
Acc_9299,16.79722,-91.10138
Acc_9300,10.43138,-84.00361
Acc_9301,16.655556,-94.997222
Acc_9302,16.70388,-95.0425
Acc_9303,19.734167,-88.095555
Acc_9304,16.64166,-94.94722
Acc_9305,19.31861,-88.84388
Acc_9306,16.68444,-95.01555
Acc_9307,16.70388,-95.0425
Acc_9308,16.69805,-95.03972
Acc_9309,9.23333,-79
Acc_9310,10.43138,-84.00361
Acc_9311,8.793611,-82.905833
Acc_9312,8.749722,-82.244444
Acc_9313,10.15,-65.8
Acc_9314,10.15,-65.8
Acc_9315,-22.4,-64.71666
Acc_9316,8.75333,-82.25472
Acc_9317,-0.34611,-76.55388
Acc_9318,-1.163611,-76.931667
Acc_9319,-0.43333,-76.51666
Acc_9320,-1.0425,-76.886389
Acc_9321,-0.433333,-76.516667
Acc_9322,-0.526389,-76.094444
Acc_9323,-1.16361,-76.93166
Acc_9324,-0.083333,-76.15
Acc_9325,-0.52638,-76.09444
Acc_9326,-0.44527,-76.60694
Acc_9327,-0.43333,-76.51666
Acc_9328,-0.445278,-76.606944
Acc_9329,-0.52638,-76.09444
Acc_9330,-0.433333,-76.516667
Acc_9331,-0.4,-76.533333
Acc_9332,-0.43333,-76.51666
Acc_9333,-0.4,-76.53333
Acc_9334,-0.43333,-76.51666
Acc_9335,-0.316667,-76.666667
Acc_9336,-0.083333,-76.15
Acc_9337,-0.4,-76.533333
Acc_9338,-0.373889,-76.552222
Acc_9339,-0.25,-76.433333
Acc_9340,-0.34611,-76.55388
Acc_9341,-0.366667,-76.55
Acc_9342,-0.37388,-76.55222
Acc_9343,-0.36666,-76.55
Acc_9344,-0.329167,-76.666667
Acc_9345,-0.08333,-79.15
Acc_9346,-0.32916,-76.66666
Acc_9347,-0.725556,-76.726667
Acc_9348,-0.6625,-76.66666
Acc_9349,-0.6625,-76.666667
Acc_9350,10.43138,-84.00361
Acc_9351,8.533333,-81.116667
Acc_9352,-14.55,-67.501667
Acc_9353,0.016667,-78.766667
Acc_9354,0.95,-78.216667
Acc_9355,-0.466667,-78.033333
Acc_9356,8.7,-70.983333
Acc_9357,-14.316667,-67.383333
Acc_9358,10.866667,-85.85
Acc_9359,4.16666,-59.25
Acc_9360,8.686111,-80.458333
Acc_9361,-5.25,-78.75
Acc_9362,9.98777,-83.95472
Acc_9363,10.43138,-84.00361
Acc_9364,-2.98194,-77.81194
Acc_9365,8.675,-80.594444
Acc_9366,-10.75,-74.91666
Acc_9367,-10.75,-74.916667
Acc_9368,-10.31666,-75.25
Acc_9369,5.88333,-75
Acc_9370,-10.63333,-75.18333
Acc_9371,-10.75,-74.916667
Acc_9372,-12.9,-71.36666
Acc_9373,-13.2,-72.366667
Acc_9374,-23.75,-64.83333
Acc_9375,-23.75,-64.83333
Acc_9376,10.43138,-84.00361
Acc_9377,9.15555,-79.85277
Acc_9378,9.06111,-79.54388
Acc_9379,7.683333,-77.791667
Acc_9380,9.10166,-79.61555
Acc_9381,9.31833,-79.955
Acc_9382,8.883333,-79.8
Acc_9383,8.65,-80.133333
Acc_9384,9.341389,-79.590278
Acc_9385,9.15,-79.85
Acc_9386,8.68,-80.46333
Acc_9387,9.270833,-82.520833
Acc_9388,9.22916,-79.53611
Acc_9389,7.7,-78.075
Acc_9390,9.245,-82.38333
Acc_9391,9.01805,-79.61138
Acc_9392,8.539722,-81.157222
Acc_9393,9.16111,-79.82222
Acc_9394,9.101667,-79.615556
Acc_9395,8.75,-82.25
Acc_9396,9.36416,-79.95666
Acc_9397,9.15277,-79.85833
Acc_9398,8,-77.71666
Acc_9399,8.67333,-80.59666
Acc_9400,9.3,-79.95
Acc_9401,8.67472,-80.60138
Acc_9402,8,-77.7
Acc_9403,7.90611,-80.69222
Acc_9404,8.68333,-79.91666
Acc_9405,9.25833,-79.93055
Acc_9406,9.371667,-82.53
Acc_9407,8.98583,-79.59833
Acc_9408,8.01666,-77.7
Acc_9409,9.15833,-79.83888
Acc_9410,8.73333,-82.23333
Acc_9411,9.35833,-79.74166
Acc_9412,9.3375,-79.975
Acc_9413,9.125,-79.695833
Acc_9414,8.6,-80.116667
Acc_9415,8.55416,-80.32916
Acc_9416,9.366667,-82.666667
Acc_9417,9.16833,-79.75305
Acc_9418,9.37138,-79.87861
Acc_9419,9.08027,-79.62083
Acc_9420,7.7,-77.7
Acc_9421,8.553333,-80.328333
Acc_9422,8.666667,-80.783333
Acc_9423,8.99305,-79.58944
Acc_9424,9.216667,-78.033333
Acc_9425,9.266667,-78.966667
Acc_9426,8.666667,-78.208333
Acc_9427,9.15555,-79.85277
Acc_9428,9.30166,-80.00138
Acc_9429,9.245,-82.38333
Acc_9430,9.15472,-79.84805
Acc_9431,8.00833,-77.51666
Acc_9432,8.523889,-81.129444
Acc_9433,9.16666,-79.76666
Acc_9434,9.15,-79.73333
Acc_9435,9.5,-79.666667
Acc_9436,7.8,-80.683333
Acc_9437,8.68333,-80.6
Acc_9438,9.15083,-79.96333
Acc_9439,8.68333,-80.45694
Acc_9440,8.793611,-80.957222
Acc_9441,8.9,-79.583333
Acc_9442,8.6,-80.116667
Acc_9443,8.75,-82.25
Acc_9444,9.121389,-79.711389
Acc_9445,9.16,-79.745555
Acc_9446,8.68333,-80.6
Acc_9447,7.7,-77.7
Acc_9448,9.152778,-79.858333
Acc_9449,8.48333,-79.96666
Acc_9450,7.41666,-78.05
Acc_9451,9.333333,-79.716667
Acc_9452,7.78333,-80.78333
Acc_9453,9.266667,-78.966667
Acc_9454,9.233889,-79.375
Acc_9455,8.52444,-81.13055
Acc_9456,9.00138,-79.72916
Acc_9457,9.19388,-79.77611
Acc_9458,9.16277,-79.83305
Acc_9459,9.05,-82
Acc_9460,9.101389,-79.387222
Acc_9461,8.99388,-79.51888
Acc_9462,9.05,-82
Acc_9463,8.683333,-80.591667
Acc_9464,9.375,-79.68333
Acc_9465,9.127778,-79.705556
Acc_9466,8.95388,-79.65472
Acc_9467,8.43333,-81.76666
Acc_9468,9.00138,-79.72916
Acc_9469,9.28888,-79.13333
Acc_9470,9.375,-79.68333
Acc_9471,8.1,-77.666667
Acc_9472,9.35833,-79.60833
Acc_9473,9.2,-82.35
Acc_9474,9.16666,-79.76666
Acc_9475,9.13333,-79.7
Acc_9476,9.18555,-79.76777
Acc_9477,9.4,-79.65
Acc_9478,8.6,-80.13333
Acc_9479,9.55,-79.65
Acc_9480,8.101944,-77.7
Acc_9481,9.31666,-79.65
Acc_9482,7.78722,-80.79694
Acc_9483,8.396389,-81.768056
Acc_9484,9.33333,-79.86666
Acc_9485,9.33333,-79.86666
Acc_9486,9.15,-79.85
Acc_9487,9.302778,-79.344722
Acc_9488,8.72083,-78.70555
Acc_9489,9.16361,-79.83638
Acc_9490,9.070833,-80.5625
Acc_9491,9.35,-79.75
Acc_9492,8.603333,-80.366667
Acc_9493,9.16055,-79.81944
Acc_9494,9.06777,-79.65027
Acc_9495,8.68722,-79.92194
Acc_9496,7.75,-77.833333
Acc_9497,8.550833,-81.171389
Acc_9498,8.591667,-80.141667
Acc_9499,7.41666,-80.18333
Acc_9500,8.6,-80.13333
Acc_9501,8.53,-81.14944
Acc_9502,9.1725,-79.84333
Acc_9503,9.15833,-79.83888
Acc_9504,9.191667,-79.398611
Acc_9505,9.6,-79.57916
Acc_9506,9.23388,-79.375
Acc_9507,8.7,-80.45
Acc_9508,9.533333,-79.666667
Acc_9509,8.00833,-77.51666
Acc_9510,9.311111,-78.944444
Acc_9511,8.01666,-77.73333
Acc_9512,8.625,-80.565
Acc_9513,9.101667,-79.615556
Acc_9514,9.17444,-79.85527
Acc_9515,9.15,-79.85
Acc_9516,8.531111,-81.153056
Acc_9517,9.28333,-79.38333
Acc_9518,8.603333,-80.366667
Acc_9519,9.17,-79.84
Acc_9520,8.95388,-79.65472
Acc_9521,9.18333,-79.76666
Acc_9522,8.53111,-83.43333
Acc_9523,-13.025833,-68.843055
Acc_9524,8.74166,-82.25277
Acc_9525,8.366667,-80.7
Acc_9526,17.21,-92.35
Acc_9527,8.7825,-80.957222
Acc_9528,8.78,-83.41
Acc_9529,17.39444,-89.63361
Acc_9530,17.1,-89.06666
Acc_9531,9.97222,-83.45277
Acc_9532,19.07,-96.98
Acc_9533,8.683333,-79.9
Acc_9534,10.32333,-85.30694
Acc_9535,17.888333,-91.148611
Acc_9536,15.67222,-86.46055
Acc_9537,8.526389,-81.121667
Acc_9538,14.333333,-87.683333
Acc_9539,9.5,-79.658333
Acc_9540,9.37,-84.14
Acc_9541,14.941667,-85.671944
Acc_9542,17.916667,-101.316667
Acc_9543,9.233889,-79.375
Acc_9544,8.01666,-77.73333
Acc_9545,10.67361,-85.055
Acc_9546,15.771667,-87.952222
Acc_9547,9.6,-79.57916
Acc_9548,9.5,-79.666667
Acc_9549,16.96,-93.47
Acc_9550,9.358333,-82.45
Acc_9551,16.43083,-90.1925
Acc_9552,10.5,-83.78333
Acc_9553,8.19166,-82.88333
Acc_9554,18.56666,-95.06666
Acc_9555,15.57527,-87.99722
Acc_9556,9.33194,-83.65277
Acc_9557,9.26694,-79.33388
Acc_9558,15.368056,-92.512222
Acc_9559,8.676667,-80.609444
Acc_9560,9.5,-79.66666
Acc_9561,9.242775,-82.257334
Acc_9562,8.61666,-80.11666
Acc_9563,19.43333,-103.7
Acc_9564,8.78333,-79.55
Acc_9565,8.62333,-80.10833
Acc_9566,16.96,-93.47
Acc_9567,8.60166,-83.07055
Acc_9568,13.923333,-87.296389
Acc_9569,16.983611,-88.296944
Acc_9570,9.36944,-82.53055
Acc_9571,9,-82.233333
Acc_9572,14.2,-87.1
Acc_9573,9.65,-83.08
Acc_9574,8.70555,-82.23055
Acc_9575,8.60166,-83.07055
Acc_9576,16.759444,-92.965
Acc_9577,8.8,-82.183333
Acc_9578,8.72166,-79.88611
Acc_9579,8.66666,-80.59166
Acc_9580,8.111667,-77.675
Acc_9581,17.27583,-88.78027
Acc_9582,8.62333,-80.10833
Acc_9583,15.52416,-88.81055
Acc_9584,10.7,-85
Acc_9585,8.79111,-82.95555
Acc_9586,8.016667,-77.716667
Acc_9587,8.7,-80.456944
Acc_9588,8.50305,-81.10166
Acc_9589,9.245,-82.383333
Acc_9590,17.166667,-88.766667
Acc_9591,17.6,-88.68333
Acc_9592,15.98333,-95.66666
Acc_9593,16.76,-91
Acc_9594,9.305,-82.415556
Acc_9595,9.22694,-79.10916
Acc_9596,9.44166,-79.56666
Acc_9597,8.994444,-79.518333
Acc_9598,8.513056,-81.115
Acc_9599,9.59055,-84.6225
Acc_9600,8.101944,-77.7
Acc_9601,8.550833,-81.171389
Acc_9602,17.01527,-89.76388
Acc_9603,16.15,-92.2
Acc_9604,19.627222,-88.08
Acc_9605,16.453889,-94.088333
Acc_9606,10.43138,-84.00361
Acc_9607,9.281945,-78.930556
Acc_9608,8.683333,-80.6
Acc_9609,9.233889,-79.375
Acc_9610,9.45,-79.55
Acc_9611,8.233333,-82.95
Acc_9612,9.5,-79.666667
Acc_9613,15.71666,-87.45
Acc_9614,16.3225,-93.864444
Acc_9615,19.450556,-103.481667
Acc_9616,21.17,-89.99
Acc_9617,20.43333,-98.33333
Acc_9618,18.56666,-95.06666
Acc_9619,17.24,-92.03
Acc_9620,17.52,-93.01
Acc_9621,7.5,-78.166667
Acc_9622,9.297222,-78.931944
Acc_9623,15.1775,-92.418889
Acc_9624,14.41666,-88.58333
Acc_9625,9.5,-79.65
Acc_9626,16.7,-91.06
Acc_9627,8.51666,-81.11666
Acc_9628,8.816667,-81.55
Acc_9629,14.351111,-90.749167
Acc_9630,15.733333,-87.45
Acc_9631,10.73,-85.05
Acc_9632,7.93,-80.708611
Acc_9633,17.0775,-89.68361
Acc_9634,9.22694,-79.10916
Acc_9635,8.608333,-80.13
Acc_9636,15.991111,-90.442778
Acc_9637,10.53333,-85.31666
Acc_9638,17.16166,-89.65138
Acc_9639,17.870833,-91.095278
Acc_9640,9.89,-83.22
Acc_9641,8.68861,-79.92166
Acc_9642,9.245,-82.38333
Acc_9643,8.040556,-80.928889
Acc_9644,16.3025,-86.552222
Acc_9645,8.720833,-79.891389
Acc_9646,16.983611,-88.296944
Acc_9647,7.98055,-80.71
Acc_9648,8.466667,-82.433333
Acc_9649,15.918889,-85.937778
Acc_9650,8.94611,-79.57555
Acc_9651,9,-82.233333
Acc_9652,8.166667,-77.666667
Acc_9653,9.275,-79.313889
Acc_9654,9.233889,-79.375
Acc_9655,9.441667,-79.541667
Acc_9656,9.48333,-79.65
Acc_9657,10.66666,-85.23361
Acc_9658,15.35,-92.65
Acc_9659,9.972222,-83.452778
Acc_9660,15.524167,-88.810556
Acc_9661,8.62333,-80.10833
Acc_9662,7.416667,-78.05
Acc_9663,9.333333,-79.716667
Acc_9664,8.266667,-82.933333
Acc_9665,9.1525,-79.461111
Acc_9666,8.509167,-81.130833
Acc_9667,7.666667,-77.7
Acc_9668,8.79,-82.95
Acc_9669,8.8,-82.416667
Acc_9670,10.7625,-85.30555
Acc_9671,7.95,-80.783333
Acc_9672,8.6375,-80.106944
Acc_9673,9.365,-82.453333
Acc_9674,8.434167,-80.860556
Acc_9675,15.171111,-92.421389
Acc_9676,9.21527,-79.38416
Acc_9677,10.35,-85.29861
Acc_9678,14.453333,-86.668889
Acc_9679,15.903333,-85.953056
Acc_9680,8.62833,-80.11666
Acc_9681,10.1,-83.98
Acc_9682,15.71638,-89.06361
Acc_9683,9.45,-83.61
Acc_9684,8.56,-83.35
Acc_9685,8.6725,-80.595555
Acc_9686,15,-84.21666
Acc_9687,10.62,-85.43
Acc_9688,9.408333,-82.503333
Acc_9689,7.716667,-78.083333
Acc_9690,16.38333,-97.75
Acc_9691,18.25,-88.3333
Acc_9692,8.7,-83.51666
Acc_9693,14.866667,-87.983333
Acc_9694,19.45,-98.9
Acc_9695,18.116667,-88.666667
Acc_9696,8.977222,-79.562222
Acc_9697,8.71666,-82.28333
Acc_9698,8.61166,-80.11666
Acc_9699,8.047778,-80.944722
Acc_9700,8.78333,-81.53333
Acc_9701,15.41,-92.61
Acc_9702,16.1,-88.8
Acc_9703,8.66666,-77.39166
Acc_9704,10.8,-85.03
Acc_9705,17.454167,-91.9875
Acc_9706,8.63833,-80.13
Acc_9707,16.86138,-89.99388
Acc_9708,16.66666,-93
Acc_9709,8.133333,-77.75
Acc_9710,14.0575,-87.207778
Acc_9711,10.76,-85.3
Acc_9712,9.216667,-78.066667
Acc_9713,8.78333,-79.55
Acc_9714,8.720833,-79.891389
Acc_9715,9.19861,-79.61305
Acc_9716,10.67361,-85.055
Acc_9717,16.66666,-93.58333
Acc_9718,16.08111,-89.35083
Acc_9719,16.08,-90.71
Acc_9720,16.53944,-89.37888
Acc_9721,7.9,-77.4
Acc_9722,9.233889,-79.375
Acc_9723,16.727778,-93.100278
Acc_9724,21.533333,-104.45
Acc_9725,17.21527,-100.41
Acc_9726,9.4,-82.96
Acc_9727,7.41666,-78.05
Acc_9728,16.086667,-91.559167
Acc_9729,16.42,-94.04
Acc_9730,8.323333,-81.209167
Acc_9731,8.73333,-82.25
Acc_9732,8.616667,-80.133333
Acc_9733,8.636667,-80.105
Acc_9734,9.05,-82
Acc_9735,9.06111,-79.54388
Acc_9736,8.68722,-79.92194
Acc_9737,17.01527,-89.76388
Acc_9738,14.07861,-87.15388
Acc_9739,18.230278,-96.409167
Acc_9740,9.188889,-79.384722
Acc_9741,7.75,-77.683333
Acc_9742,8.72083,-79.89138
Acc_9743,18.39444,-95.18333
Acc_9744,16.909722,-89.006111
Acc_9745,9.245,-82.38333
Acc_9746,9.2825,-78.927778
Acc_9747,8.75,-82.233333
Acc_9748,18.116667,-88.666667
Acc_9749,8.69,-83.5
Acc_9750,9.233889,-79.375
Acc_9751,8.01666,-77.73333
Acc_9752,8.623333,-80.122222
Acc_9753,15.94888,-89.24222
Acc_9754,7.368056,-80.624167
Acc_9755,17.93333,-96.5
Acc_9756,9.76,-84.6
Acc_9757,15.89305,-89.22944
Acc_9758,8.513056,-81.115
Acc_9759,9.98416,-83.47361
Acc_9760,9.216667,-78.066667
